Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	definition	definition source	created	term editor	English syn.	British english syn.	Italian syn.	French syn.	german syn.	spanish syn.	portuguese syn.	see also	curation status	comment	image	Curation notes							
	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|	AL IAO:0000115@en	A IAO:0000119 SPLIT=|	AT dc:date^^xsd:dateTime	A IAO:0000117 SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@en-BR SPLIT=|	AL oboInOwl:hasExactSynonym@it SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	AL oboInOwl:hasExactSynonym@ge SPLIT=|	AL oboInOwl:hasExactSynonym@es SPLIT=|	AL oboInOwl:hasExactSynonym@pt SPLIT=|	A rdfs:seeAlso SPLIT=|	AI IAO:0000114	AL rdfs:comment@en	AI schema:image								
																											
FOODON:00003750	berry fruit	wood apple (whole)	berry fruit' and 'derives from' some 'Limonia acidissima'		A berry fruit of a wood apple plant (Limonia acidissima).	https://en.wikipedia.org/wiki/Limonia_acidissima			elephant apple | feronia limonia | limonia acidissima | indian wood apple																		
FOODON:00002937	aggregate fruit	soursop (whole)	aggregate fruit' and 'derives from' some 'Annona muricata'		An aggregate fruit of a soursop plant (Annona muricata)	https://en.wikipedia.org/wiki/Soursop			soursop																		
FOODON:00003752	root	taro root (whole)	(root and 'derives from' some 'Colocasia esculenta'		A root of a taro plant (Colocasia esculenta)	https://en.wikipedia.org/wiki/Taro			"taro | malanga | eddo | elephant's ear | dasheen | cocoyam | kalo
"																		
FOODON:00003753	root	turmeric root (whole)	(root and 'derives from' some 'Curcuma longa'		A root of a turmeric plant (Curcuma longa)	https://en.wikipedia.org/wiki/Turmeric			turmeric | indian saffron | yellow ginger																		
FOODON:00003754	plum (whole)	yellow plum (whole)	drupe fruit' and 'derives from' some 'Prunus americana'	 ('has quality' some 'yellow skin'	A drupe fruit of a yellow plum plant (Prunus americana).	FoodOn			 yellow plum | august plum | hog plum (prunus) | wild plum | goose plum																		
FOODON:00003755	plum (whole)	red plum (whole)		 ('has quality' some 'red skin'	A drupe fruit of a red plum plant.	FoodOn																					
FOODON:00003756	tomato (whole)	plum tomato (whole)	berry fruit' and 'derives from' some 'plum tomato plant'		A berry fruit of a plum tomato plant.	https://en.wikipedia.org/wiki/Plum_tomato			plum tomato | roma tomato | processing tomato | paste tomato																		
FOODON:00003757	bean (whole)	white lupine bean (whole)	seed and 'derives from' some 'Lupinus albus'		A seed of a white lupine plant (Lupinus albus).	https://en.wikipedia.org/wiki/Lupinus_albus			white lupine | white lupin | field lupine																		
FOODON:00003758	potato (whole)	russet burbank potato (whole)			A shoot axis tuber of a russet burbank potato cultivar.																						
FOODON:00003759	sweet potato (whole)	yellow variety sweet potato (whole)			A tuberous root tuber of a yellow sweet potato plant varietal.	FoodOn			yellow sweet potato																		
FOODON:00003760	sweet potato (whole)	red variety sweet potato (whole)			A tuberous root tuber of a red sweet potato plant varietal.	FoodOn			red sweet potato																		
FOODON:00003761	sweet potato (whole)	jersey yellow sweet potato (whole)			A tuberous root tuber of a jersey yellow sweet potato plant, a heirloom varietal of sweet potato plant.	https://en.wikipedia.org/wiki/List_of_sweet_potato_cultivars			jersey yellow sweet potato																		
FOODON:00003762	berry fruit	white peppercorn (whole)	berry fruit' and 'derives from' some 'white pepper plant'	'derives from' some  'Piper nigrum' | derives from' only 'Piper nigrum'	A riped berry fruit of a white pepper plant.	https://en.wikipedia.org/wiki/Black_pepper			white peppercorn | white pepper																		
FOODON:00003763	tuber	yellow nutsedge tuber (whole)	(tuber and 'derives from' some 'Cyperus esculentus'		A tuber of a yellow nutsedge plant (Cyperus esculentus)	https://en.wikipedia.org/wiki/Cyperus_esculentus			yellow nutsedge plant | tiger nut plant | rush nut plant | choufa plant | tigernut plant | zulu nut plant | nutgrass plant |  chufa plant | purple nutsedge plant | earth almond plant																		
FOODON:00003764	date (whole)	sair date (whole)			A drupe fruit of a sair date plant cultivar.	https://en.wikipedia.org/wiki/Date_palm			sair date | sayer date | sayir date																		
FOODON:00003420	seed	mustard seed (whole)		'derives from' some (Brassica nigra  or Brassica juncea or Sinapis alba))	A seed of black mustard or indian mustard or white/yellow mustard plant.	https://en.wikipedia.org/wiki/Mustard_seed																					
FOODON:00003765	tomato (whole)	green tomato (whole)		'has quality' some 'unripe or immature'	A berry fruit of a green tomato plant.																						
FOODON:00003766	berry fruit	red currant (whole)	berry fruit' and 'derives from' some 'Ribes rubrum'		A berry fruit of a red currant plant (Ribes rubrum).	https://en.wikipedia.org/wiki/Redcurrant			red currant | northern red currant																		
FOODON:00003767	cauliflower (whole)	purple cauliflower (whole)			A raeceme inflorescence of a purple cauliflower varietal.	https://en.wikipedia.org/wiki/Cauliflower																					
FOODON:00003768	rosette leaf	field cress leaf (whole)	rosette leaf' and 'derives from' some 'Lepidium campestre'		A rosette leaf of a field cress plant (Lepidium campestre).	https://en.wikipedia.org/wiki/Lepidium_campestre			field pepperweed | pepperwort | bastard cress | field peppergrass																		
FOODON:00003769	potato (whole)	red potato (whole)			A shoot axis tuber of a red potato plant cultivar.	FoodOn			red potato																		
FOODON:00003770	primary root	belgian carrot (whole)	primary root' and 'derives from' some ''belgian carrot plant'		A primary root of a belgian carrot plant.	FoodOn			belgian carrot																		
FOODON:00003771	banana (whole)	red Abyssinian banana (whole)	berry fruit' and 'derives from' some 'Ensete ventricosum'		A berry fruit of a red Abyssinian banana plant (Ensete ventricosum)	https://en.wikipedia.org/wiki/Ensete_ventricosum			ensete | red banana | red-skinned banana | false banana | abyssinian banana																		
FOODON:00003772	white grape (whole)	seedless white grape (whole)	berry fruit and 'derives from' some ''thompson seedless grape plant'		A berry fruit of a seedless white grape plant.	FoodOn			seedless white grape																		
FOODON:00003773	tomato (whole)	miniature tomato (whole)	berry fruit' and 'derives from' some 'miniature tomato plant'		A berry fruit of a miniature tomato plant.	FoodOn			miniature tomato  | cherry tomato																		
FOODON:03309878	straw	oat straw	(straw and 'derives from' some 'Avena sativa'		A straw of an oat plant (Avena sativa)																						
FOODON:00003774		oat bran	seed bran' and 'derives from' some 'Avena sativa'		(Avena sativa)																						
FOODON:00003775	berry fruit	bramble berry (whole)			A berry fruit of a bramble berry plant.	FoodOn																					
FOODON:00003776	grape (whole)	ribier grape (whole)			A berry fruit of a ribier grape plant.				ribier grape																		
FOODON:00003777	grape (whole)	white grape (whole)			A berry fruit of a white grape plant.				white grape																		
FOODON:00003778	grape (whole)	red grape (whole)			A berry fruit of a red grape plant.				red grape																		
FOODON:00003779	cowpea (whole)	catjang pea (whole)	seed and 'derives from' some 'Vigna unguiculata subsp. cylindrica'		A seed of a catjang pea plant, a subspecie of a cowpea plant (Vigna unguiculata subsp. cylindrica)	https://en.wikipedia.org/wiki/Catjang			catjang pea																		
FOODON:03309749	bean (whole)	hyacinth bean (whole)	seed' and 'derives from' some 'Lablab purpureus'		A seed of ahyacinth bean plant (Lablab purpureus).	https://en.wikipedia.org/wiki/Lablab			hyacinth bean | antaque | carmelita | banner bean | frijol caballero |natoba																		
FOODON:00003790	pea (whole)	alaska pea (whole)	seed' and 'derives from' some 'alaska pea plant'		A seed of an alaska pea plant, which is a cultivar of garden pea plant.	https://en.wikipedia.org/wiki/Pea			alaska peas																		
FOODON:00003791	seed	anise seed (whole) (anise plant needs to be matched with taxon)	seed and 'derives from' some 'Pimpinella anisum'		A seed of an anise plant (Pimpinella anisum).	https://en.wikipedia.org/wiki/Anise			anise seed																		
FOODON:00003792	seed	cardamom (whole)	seed and 'derives from' some 'Elettaria cardamomum'		A seed of a cardamom plant (Elettaria cardamomum).	https://en.wikipedia.org/wiki/Cardamom			cardamom | cardamon																		
FOODON:03309936	bean (whole)	black gram bean (whole)	seed and 'derives from' some 'Vigna mungo'		A seed of a black gram bean plant (Vigna mungo).	https://en.wikipedia.org/wiki/Vigna_mungo			black gram | matpe bean | minapa pappu | urad | urd |urdbean | urad dal black lentil | urd-bean | mungo bean																		
FOODON:00002774	chickpea (whole)	garbanzo bean (whole)			A seed of a garbanzo bean varietal.	https://en.wikipedia.org/wiki/Chickpea			garbanzo bean																		
FOODON:00003396	seed	cumin seed (whole)	seed and 'derives from' some 'Cuminum cyminum'		A seed of a cumin plant (Cuminum cyminum).	https://en.wikipedia.org/wiki/Cumin			cumin																		
FOODON:00002778	bean (whole)	jack bean (whole)	seed and 'derives from' some 'Canavalia ensiformis'		A seed of a jack seed plant (Canavalia ensiformis).	https://en.wikipedia.org/wiki/Canavalia_ensiformis			jack bean																		
FOODON:00003793	flower bud	clove (whole)	flower bud' and 'derives from' some 'Syzygium aromaticum'		A flower bud of a clove plant (Syzygium aromaticum).	https://en.wikipedia.org/wiki/Clove			clove																		
FOODON:00003794	seed	dill seed (whole)	seed  and 'derives from' some 'Anethum graveolens'		A seed of a dill plant (Anethum graveolens).	https://en.wikipedia.org/wiki/Dill			dill seed																		
FOODON:00003795	seed	jojoba bean (whole)	seed and 'derives from' some 'Simmondsia chinensis'		A seed of a jojoba bean plant (Simmondsia chinensis).	https://en.wikipedia.org/wiki/Jujube			jojoba bean | goatnut																		
FOODON:00002785	common bean (whole)	marrow bean (whole)		'derives from' some 'Phaseolus vulgaris' and 'derives from' only 'Phaseolus vulgaris'	A seed of a marrow bean plant which is a varietal of a common bean plant (Phaseolus vulgaris).	https://en.wikipedia.org/wiki/Navy_bean			marrow bean																		
FOODON:00003796	seed	lotus seed (whole)	seed and 'derives from' some 'Nelumbo nucifera'		A seed of a lotus plant.	https://en.wikipedia.org/wiki/Lotus_seed			lotus seed | padma | sacred lotus |indian lotus																		
FOODON:03309719	bean (whole)	moth bean (whole)	seed and 'derives from' some 'Vigna aconitifolia'		A seed of a moth bean plant.	https://en.wikipedia.org/wiki/Vigna_aconitifolia			moth bean																		
FOODON:00003797	cone	juniper berry (whole)		'derives from' some 'Juniperus' and 'derives from' only 'Juniperus'	A cone of a juniper berry plant.	https://en.wikipedia.org/wiki/Juniper_berry			juniper berry																		
FOODON:00002791	seed	vetch seed (whole)	seed and 'derives from' some 'Vicia'		A seed of a vetch plant.	https://en.wikipedia.org/wiki/Vicia			vetch seed																		
FOODON:03307879	seed	melon seed (whole)		'derives from' some 'Cucurbitaceae' and 'derives from' only 'Cucurbitaceae'	A seed of a melon plant.	https://en.wikipedia.org/wiki/Melon			melon																		
FOODON:00003798	pepper (whole)	cayenne pepper (whole)		'derives from' some 'Capsicum annuum' and 'derives from' only 'Capsicum annuum'	A berry fruit of a cayenne pepper plant cultivar.	https://en.wikipedia.org/wiki/Cayenne_pepper			cayenne pepper pod																		
FOODON:00003800	cone	hops (whole)	(cone and 'derives from' some 'Humulus lupulus'		A seed cone of a hop plant (Humulus lupulus).	https://en.wikipedia.org/wiki/Hops			hops																		
FOODON:00003801	kelp (whole)	konbu blade (whole)		'derives from' some 'Laminariaceae' and 'derives from' only 'Laminariaceae'		https://en.wikipedia.org/wiki/Kombu			konbu blade | konbu leaf																		
FOODON:00003686	citrus fruit (whole)	kumquat (whole)	hesperidium fruit' and 'derives from' some 'Citrus japonica'		A hesperidium fruit of a kumquat plant (Citrus japonica).	https://en.wikipedia.org/wiki/Kumquat			kumquat | cumquats |  marumi kumquat | meiwa kumquat																		
FOODON:03301558	leaf	marjoram leaf (whole)	'leaf' and 'derives from' some 'Origanum majorana'		A leaf of a marjoram plant (Origanum majorana).	https://en.wikipedia.org/wiki/Marjoram			marjoram | sweet marjoram																		
FOODON:00003802	leaf	FOODON:00003802	'leaf' and 'derives from' some 'bay plant'		A leaf of a bay leaf plant.	https://en.wikipedia.org/wiki/Bay_leaf			bay leaf																		
FOODON:00003803	bay leaf (whole)	california bay leaf (whole)	'leaf' and 'derives from' some 'Umbellularia californica'		A leaf of a california bay leaf plant (Umbellularia californica).	https://en.wikipedia.org/wiki/Bay_leaf			california bay leaf																		
FOODON:00003804	bay leaf (whole)	bay laurel (whole)	'leaf' and 'derives from' some 'Laurus nobilis'		A leaf of a bay laurel  plant (Laurus nobilis).	https://en.wikipedia.org/wiki/Bay_leaf			bay laurel																		
FOODON:00003805	bay leaf (whole)	indian bay leaf (whole)	'leaf' and 'derives from' some 'Cinnamomum tamala'		A leaf of an indian bay leaf plant (Laurus nobilis).	https://en.wikipedia.org/wiki/Bay_leaf			indian bay leaf																		
FOODON:00003806	bay leaf (whole)	indonesian bay leaf (whole)	'leaf' and 'derives from' some 'Syzygium polyanthum'		A leaf of an indonesian bay leaf plant (Syzygium polyanthum).	https://en.wikipedia.org/wiki/Bay_leaf			indonesian bay leaf																		
FOODON:00003807	bay leaf (whole)	west Indian bay leaf (whole)	'leaf' and 'derives from' some 'Pimenta racemosa'		A leaf of a west Indian bay leaf plant (Pimenta racemosa).	https://en.wikipedia.org/wiki/Bay_leaf			west Indian bay leaf																		
FOODON:00003808	bay leaf (whole)	mexican bay leaf (whole)	'leaf' and 'derives from' some 'Litsea glaucescens'		A leaf of a mexican bay leaf  plant (Litsea glaucescens).	https://en.wikipedia.org/wiki/Bay_leaf			mexican bay leaf																		
FOODON:00003809		rosemary leaf (whole)	'leaf' and 'derives from' some 'Salvia rosmarinus'		A leaf of a rosemary plant (Salvia rosmarinus).	https://en.wikipedia.org/wiki/Rosemary			rosemary leaf																		
FOODON:00003810	berry fruit	pink peppercorn (whole)	berry fruit' and 'derives from' some 'Schinus molle'		A berry fruit from a pink peppercorn tree (Schinus molle).	https://en.wikipedia.org/wiki/Pink_peppercorn			pink peppercorn																		
FOODON:00003811	leaf	spanish thyme leaf (whole)	'leaf' and 'derives from' some 'Plectranthus amboinicus'		A leaf of a spanish thyme plant (Plectranthus amboinicus).	https://en.wikipedia.org/wiki/Coleus_amboinicus			spanish thyme leaf																		
FOODON:00003812	leaf	tarragon leaf (whole)	'leaf' and 'derives from' some 'Artemisia dracunculus'		A leaf of a tarragon plant (Artemisia dracunculus).	https://en.wikipedia.org/wiki/Tarragon			tarragon leaf																		
FOODON:03301560	leaf	sage leaf (whole)	'leaf' and 'derives from' some 'Salvia officinalis'		A leaf of a sage plant (Salvia officinalis).				sage | common sage | garden sage																		
FOODON:00003101	berry fruit	star fruit (whole)	berry fruit' and 'derives from' some 'Averrhoa carambola'			https://en.wikipedia.org/wiki/Carambola			star fruit | carambola																		
FOODON:03301232	bean (whole)	white bean (whole)			A seed of a white bean plant.				white bean																		
FOODON:03301562	leaf	thyme leaf (whole)		'derives from' some 'Thymus' and 'derives from' only 'Thymus'	A leaf of a thyme plant.	https://en.wikipedia.org/wiki/Thyme			thyme leaf																		
FOODON:00003813	prune (whole)	italian prune plum (whole)	drupe fruit' and 'derives from' some 'Prunus cocomilia'		A dried drupe fruit of an italian prune plum plant (Prunus cocomili)	https://en.wikipedia.org/wiki/Prunus_cocomilia			italian prune plum																		
FOODON:03315184	caryopsis fruit	whole wheat kernel	caryopsis fruit' and 'derives from' some 'Triticum'		A caryopsis fruit of a whole wheat wheat plant.	https://en.wikipedia.org/wiki/Wheat			whole wheat kernel | wheat																		
FOODON:00003814	leaf	herb leaf (whole)			A leaf of a herb plant.	https://en.wikipedia.org/wiki/Herb			herb leaf																		
FOODON:00003816	part of plant	vegetable (whole)			An anatomical part of a plant that is consumed by humans or other animals as food.	https://en.wikipedia.org/wiki/Vegetable			vegetable																		
	leaf	Requested term is 'neem leaf'- neem leaf (whole)	leaf  and 'derives from' some 'Azadirachta indica'		A leaf of a neem plant (Azadirachta indica).	FoodOn			indian-lilac leaf | margosa leaf  | neem leaf																		
	leaf	Requested term 'panda leaf' - pandan leaf (whole)	leaf and 'derives from' some 'Pandanus amaryllifolius'		A leaf of a pandan plant (Pandanus amaryllifolius).	FoodOn			pandan leaf																		
		Requested term 'mimba leaf' - Looks like a synonym for neem leaf. Double checking. 																									
	leaf	Requested term 'chaparral leaf' -  chaparral leaf (whole)	leaf and 'derives from' some 'Larrea tridentata		A leaf of a chaparral plant (Larrea tridentata).	https://en.wikipedia.org/wiki/Larrea_tridentata			creosote bush | greasewood leaf | chaparral leaf																		
	leaf	Requested term 'organic stevia leaf' -  stevia leaf (whole) 	leaf and 'derives from' some 'Stevia rebaudiana'		A leaf of a stevia plant (Stevia rebaudiana).	FoodOn			sweetleaf | candyleaf | sugarleaf | sweet leaf |stevia leaf																		
	rosette leaf	Requested term 'dried arnica montana' - dried term will go in quality table-  mountain arnica leaf (whole) 	leaf and 'derives from' some 'Arnica montana'		A rosette leaf of a mountain arnica plant (Arnica montana).	FoodOn			arnica montana leaf | mountain tobacco leaf| mountain arnica leaf 																		
	leaf	Req term 'arnica' - arnica leaf (whole)		derives from' some 'Arnica' and 'derives from' only 'Arnica'	A rosette leaf of a mountain arnica plant (Arnica).	https://en.wikipedia.org/wiki/Arnica			arnica leaf																		
	leaf	Req term 'bitterleaf' - bitter leaf (whole)	leaf  and 'derives from' some 'Gymnanthemum amygdalinum'		A leaf of a bitterleaf plant (Gymnanthemum amygdalinum).	https://en.wikipedia.org/wiki/Vernonia_amygdalina			bitter leaf 																		
	leaf	Req term 'manzanilia' - chamomile leaf (whole)	leaf and 'derives from' some 'chamomile plant'		A leaf of a chamomile plant.	FoodOn			chamomile leaf | manzanilia leaf 																		
	leaf	Req term 'cerasee' - cerasee leaf (whole)	leaf  and 'derives from' some 'Momordica charantia'		A leaf of a cerasee plant (Momordica charantia)	https://en.wikipedia.org/wiki/Momordica_charantia 			bitter melon leaf | bitter gourd leaf |  bitter squash leaf | balsam-pear leaf																		
	leaf	Req term 'savory' - 'savory leaf (whole)'	leaf and 'derives from' some 'Satureja'		A leaf of a savory plant (Satureja).	https://en.wikipedia.org/wiki/Satureja			savory leaf																		
	savory leaf (whole)	summer savory leaf (whole)	leaf and 'derives from' some 'Satureja hortensis'		A leaf of a summer savory plant (Satureja hortensis)	https://en.wikipedia.org/wiki/Summer_savory			summer savory leaf																		
	savory leaf (whole)	winter savory leaf (whole)	leaf and 'derives from' some 'Satureja montana'		A leaf of a winter savory plant (Satureja montana)	https://en.wikipedia.org/wiki/Winter_savory			winter savory leaf 																		
	bark (PO:0004518)	barberry bark	bark and 'derives from' some 'Barberis'		A bark of a barberry plant (Berberis).	https://en.wikipedia.org/wiki/Berberis																					
	leaf	Req term 'dried estafiate wormwood' dried term will go in quality table-  estafiate wormwood leaf (whole)	leaf and 'derives from' some 'Artemisia ludoviciana'		A leaf of an estafiate plant (Artemisia ludoviciana)	https://en.wikipedia.org/wiki/Artemisia_ludoviciana			silver wormwood leaf | western mugwort leaf | louisiana wormwood leaf | white sagebrush leaf | gray sagewort leaf																		
	pear tomato (whole)	Req term 'red pear tomato' -  red pear tomato (whole)			A red colored pear shaped heirloom varietal of a tomato plant. 	FoodOn			red pear tomato																		
	tomato (whole)	Req term 'plum grape tomato' -  grape tomato (whole)			A berry fruit of a grape tomato plant.	https://en.wikipedia.org/wiki/Grape_tomato 			grape tomato |plum grape tomato 																		
	tomato (whole)	Req term 'green house tomato' - greenhouse tomato (whole)			A berry fruit of a tomato plant, grown under controlled greenhouse conditions.	https://en.wikipedia.org/wiki/Tomato			greenhouse tomato																		
FOODON_00002961 	seed	Req term 'chia seed' - chia seed (whole)	seed and 'derives from' some 'Salvia hispanica'		A seed of a chia plant (Salvia hispanica).	https://en.wikipedia.org/wiki/Chia_seed 			chia seed																		
	seed	Req term 'charoli' -  charoli seed (whole) 	seed and 'derives from' some 'Buchanania lanzan'		A seed of a charoli plant (Buchanania lanzan)	https://en.wikipedia.org/wiki/Buchanania_lanzan 			chironji seed | charoli seed																		
	legume (whole)	Req term 'river tamarind' - river tamarind (whole)	seed and 'derives from' some 'Leucaena leucocephala'		A seed of a river tamarind plant (Leucaena leucocephala)	https://en.wikipedia.org/wiki/Leucaena_leucocephala 			white leadtree |  jumbay | river tamarind | ipil-ipil |white popinac																		
	leaf	Req term 'acacia leaves' - acacia leaf (whole) 	seed and 'derives from' some 'Acacia'		A leaf of an Acacia plant (Acacia). 	https://en.wikipedia.org/wiki/Acacia 			acacia leaf																		
	leaf	Req term 'mitragyna javanica' - kaim leaf (whole)	seed and 'derives from' some 'Mitragyna parvifoli'		A leaf of a kaim plant (Mitragyna parvifolia).	http://www.flowersofindia.net/catalog/slides/Kaim.html | http://www.theplantlist.org/tpl1.1/record/kew-128797 			kaim leaf | mitragyna javanica 																		
	bean sprout | germinated or sprouted seed	Req term 'soy sprout' - soybean sprout 	bean sprout' and 'derives from' some 'Mitragyna parvifoli'		A germinated or sprouted seed of a soyabean plant (Glycine max).	https://en.wikipedia.org/wiki/Soybean_sprout 			soybean sprout																		
FOODON:00002968	leaf	okazi leaf (whole)	leaf and 'derives from' some 'Gnetum africanum'		A leaf of an okazi plant (Gnetum africanum). 	https://pfaf.org/user/Plant.aspx?LatinName=Gnetum+africanum			okazi leaf | ukazi leaf | Gnetum africanum leaf | fumbua leaf | wild spinach leaf | afang leaf | african jointfir leaf | eru leaf | okok leaf																		
FOODON:00002969	tuber	okazi tuber 	tuber and 'derives from' some 'Gnetum africanum'		A tuber of an okazi plant (Gnetum africanum). 	https://pfaf.org/user/Plant.aspx?LatinName=Gnetum+africanum			okazi root tuber | ukazi tuber | afang tuber | african jointfir tuber | eru tuber| gnetum africanum tuber																		
FOODON:00003815	multi-tissue plant structure	kelp blade (whole)		'derives from' some kelp	A blade of kelp.	https://en.wikipedia.org/wiki/Kelp														There appears to be no brown algae anatomy in OBOFoundry.							
UBERON:0036016	honey food product	honey		'derives from' some 'Apis mellifera'																							
FOODON:00003784	berry fruit	plantain (whole)	berry fruit' and 'derives from' some 'Musa x paradisiaca'		A berry fruit of a plantain plant (Musa x paradisiaca)	https://en.wikipedia.org/wiki/Cooking_banana			plantain																		
FOODON:00003785	corn kernel	sweet corn kernel	caryopsis fruit' and 'derives from' some 'vegetable corn plant'		A caryopsis fruit of a sweet corn plant, which is a varietal of maize plant.	https://en.wikipedia.org/wiki/Sweet_corn			sweetcorn | sugar corn | pole corn																		
FOODON:00003788	leaf	chive leaf (whole)	Allium schoenoprasum'		(Allium schoenoprasum)	https://en.wikipedia.org/wiki/Chives			chive																		
FOODON:00003786	rice kernel	long grain rice kernel							long grain rice																		
FOODON:00003787		white rice (whole)							white rice																		
FOODON:00003692	fruit	shea fruit (whole)																									
FOODON:00003780	???????gourd food product	zucca melon (whole)																									
FOODON:00003781	field corn kernel	yellow dent corn kernel	seed and 'derives from' some 'yellow field corn plant'		A seed of a yellow dent corn plant.	https://en.wikipedia.org/wiki/Dent_corn			yellow dent corn																		
FOODON:00003782	corn kernel	yellow corn kernel	yellow vegetable corn plant'						yellow corn																		
FOODON:00003783	corn kernel	white corn kernel	white vegetable corn plant'			https://en.wikipedia.org/wiki/White_corn			white corn																		
FOODON:00003589	stalk	celery heart (whole) should we keep both terms 'celery stalk' and 'celery heart'? Celery heart are the inner stalks and typically are the most flavorful.	(stalk and 'derives from some'Apium graveolens Dulce Group'		A stalk of a celery plant (Apium graveolens Dulce Group)																						
																											
